Property Name,Property Id,Breadcrumbs,Price,Image URL,Description,Seller Name,Location,Property Type,Bathrooms,Bedrooms,Property URL
House for rent,1733153981,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Poovattuparambu', 'House for rent']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/b715w3y4i6ph3-IN/image;s=850x0,"Upper portion of newly constructed house at Cherukulathoor North, near GLPS School, Kozhikode.",MANOJ KOZHIKKAL,"Poovattuparambu, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/house-for-rent-iid-1733153981
Flat For Rent,1739376973,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Pallikkal', 'For Rent: Houses & Apartments in Jawans Nagar', 'Flat For Rent']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/d8jcy5zaw3yv2-IN/image;s=850x0,Panambra (200m),NDT,"Jawans Nagar, Pallikkal, Kerala",Apartments,2,2,https://www.olx.in/item/flat-for-rent-iid-1739376973
First floor of house for RENT in PERAMBRA,1743801936,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Perambra', 'First floor of house for RENT in PERAMBRA']","{'amount': '9', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ms5o5n0i38x9-IN/image;s=850x0,"Independendent house FIRST FLOOR Available for RENT. Safe and comfortable location for family life  Schools, Hospitals, Supermarkets, market with immediate reach. Enough well water.pure",Olx User,"Perambra, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/first-floor-of-house-for-rent-in-perambra-iid-1743801936
2BHK for Rent,1743645234,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Vadakara', 'For Rent: Houses & Apartments in Badagara', '2BHK for Rent']","{'amount': '8', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/5ixikfsekhzo3-IN/image;s=850x0,2BHK Apartment - Prime Location near Vadakara Town & Parco Hospital!,subi foa,"Badagara, Vadakara, Kerala",Houses & Villas,1,2,https://www.olx.in/item/2bhk-for-rent-iid-1743645234
"2 BHK  house for rent in Chemmad, Tirurangadi",1740345221,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Tirurangadi', 'For Rent: Houses & Apartments in Tirurangadi Town', '2 BHK  house for rent in Chemmad, Tirurangadi']","{'amount': '8', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/p80qlw2kn6nu1-IN/image;s=850x0,"A beautiful 2BHK independent house with car parking at Chemmad, Tirurangadi.",sknair74,"Tirurangadi Town, Tirurangadi, Kerala",Houses & Villas,2,2,https://www.olx.in/item/2-bhk-house-for-rent-in-chemmad-tirurangadi-iid-1740345221
Family Aprtmnt 4 Rent @Manjeri,1734258877,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Manjeri', 'For Rent: Houses & Apartments in Annkhoyam', 'Family Aprtmnt 4 Rent @Manjeri']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/wusgv8el1iwq-IN/image;s=850x0,"Luxurious brand new, modern apartments (1,2 &3 BHK) with easy access to all main localities including Manjeri Medical College, District Court, Shopping Mall, Girls/Boys High School, NSS College (all within 2-3 kms).  Supermarket, Restaurants and HP Petrol Station are opposite to the building. Pure Well water available.",Qaid Jowhar ,"Annkhoyam, Manjeri, Kerala",Apartments,2,2,https://www.olx.in/item/family-aprtmnt-4-rent-manjeri-iid-1734258877
Brand new Homestay/villa- Ready for Rent out at Kozhikode-Thusharagiri,1743471903,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Nellipoyil', 'Brand new Homestay/villa- Ready for Rent out at Kozhikode-Thusharagiri']","{'amount': '90', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/j0jxhfvgxgc7-IN/image;s=850x0,"Brand new Homestay/villa- Ready for Rent out available at Kozhikode-Thusharagiri - in 1-acre land with 3 unit villa. Near to Thusharagiri waterfall -2.5 km, knowledge city-5km, Adivaram- wayanad/thamarassery churam- 10 km",Ahamed Ashraf,"Nellipoyil, Kozhikode, Kerala",Houses & Villas,4+,4+,https://www.olx.in/item/brand-new-homestayvilla-ready-for-rent-out-at-kozhikode-thusharagiri-iid-1743471903
Bed space for girls near KMCT Medical college,1743016269,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Mukkam', 'Bed space for girls near KMCT Medical college']","{'amount': '3', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/36saql9q0b5i1-IN/image;s=850x0,Girls accommodation for rent only for girls near KMCT Medical college at a walkable distance,Vijesh NK,"Mukkam, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/bed-space-for-girls-near-kmct-medical-college-iid-1743016269
Near NILAMBUR town,1742791358,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Nilambur', 'For Rent: Houses & Apartments in Chakkalakuth', 'Near NILAMBUR town']","{'amount': '16', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/studnq9boa4z2-IN/image;s=850x0,Looking family …,Reyasbabu,"Chakkalakuth, Nilambur, Kerala",Houses & Villas,4,4,https://www.olx.in/item/near-nilambur-town-iid-1742791358
"Fully furnished 2BHK, At Kacheripadi bypass",1742839460,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Manjeri', 'For Rent: Houses & Apartments in Ernad', 'Fully furnished 2BHK, At Kacheripadi bypass']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/rl7od5v6pb78-IN/image;s=850x0,Fully furnished 2 bedrooms with attached bathroom apartment for rent at Kacheripadi bypass opposite to Indian oil petrol pump ,Rahmathulla,"Ernad, Manjeri, Kerala",Apartments,2,2,https://www.olx.in/item/fully-furnished-2bhk-at-kacheripadi-bypass-iid-1742839460
Perinthalmanna Town 2 BHK Flat for Rent,1742412333,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Perinthalmanna', 'For Rent: Houses & Apartments in Valiyangadi', 'Perinthalmanna Town 2 BHK Flat for Rent']","{'amount': '6', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/z2btnxsno0vm2-IN/image;s=850x0,"2 Bedroom FLAT, AVAILABLE FOR RENT IN PERINTHALMANNA TOWN ",Kurikkal Apartments,"Valiyangadi, Perinthalmanna, Kerala",Apartments,2,2,https://www.olx.in/item/perinthalmanna-town-2-bhk-flat-for-rent-iid-1742412333
FURNISHED LUXURY VILLA FOR RENT AT KANNUR,1740862297,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kannur', 'For Rent: Houses & Apartments in Talap', 'FURNISHED LUXURY VILLA FOR RENT AT KANNUR']","{'amount': '27', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/kybw8alfpfrv2-IN/image;s=850x0,3 bedroom spacious luxury villa for rent @ kannur.,Shabeer,"Talap, Kannur, Kerala",Houses & Villas,4,3,https://www.olx.in/item/furnished-luxury-villa-for-rent-at-kannur-iid-1740862297
"Home for rent at Kottapuram, Thrissur",1739209769,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thrissur', 'For Rent: Houses & Apartments in Kotapuram', 'Home for rent at Kottapuram, Thrissur']","{'amount': '21', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/85e8ew7qfd1k-IN/image;s=850x0,Home for rent at Kottapuram near KSEB Vaidyudhi Bhavan. First floor will be given for rent.,Rin Sankaran,"Kotapuram, Thrissur, Kerala",Houses & Villas,4,3,https://www.olx.in/item/home-for-rent-at-kottapuram-thrissur-iid-1739209769
3 BHK HOUSE RENT (AGENT FEE ONE MONTH RENT) V,1741401872,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thrissur', 'For Rent: Houses & Apartments in Viyyur', '3 BHK HOUSE RENT (AGENT FEE ONE MONTH RENT) V']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/31sfzi53pqu53-IN/image;s=850x0,"SITOUT, LIVING HALL, DINING HALL, 3.BED ROOM, attached TOILET, KICHEN, WORK AREA",S@@L,"Viyyur, Thrissur, Kerala",Houses & Villas,,,https://www.olx.in/item/3-bhk-house-rent-agent-fee-one-month-rent-v-iid-1741401872
3 BHK FULLY FURNISHED FLAT FOR RENT,1739945468,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kannur', 'For Rent: Houses & Apartments in Talap', '3 BHK FULLY FURNISHED FLAT FOR RENT']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ry15p00a0uzc-IN/image;s=850x0,"3 bedroom fully furnished flat for rent @ talap,",Shabeer,"Talap, Kannur, Kerala",Apartments,4,3,https://www.olx.in/item/3-bhk-fully-furnished-flat-for-rent-iid-1739945468
"Family apartment , single Shop and exec bachelor roomfor rent",1629728591,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Koothuparamba', 'For Rent: Houses & Apartments in Kuthuparamba', 'Family apartment , single Shop and exec bachelor roomfor rent']","{'amount': '8', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/5bu56sl8lcz93-IN/image;s=850x0,"Well maintained apartments for monthly rent. 2 Bedroom 2 Bathroom kitchen . Parking, CCTV surveillance, decent building . 1.5 kM to Kuthuparamba. Location ",Shinoz,"Kuthuparamba, Koothuparamba, Kerala",Apartments,2,2,https://www.olx.in/item/family-apartment-single-shop-and-exec-bachelor-roomfor-rent-iid-1629728591
"2 BHK flat for Rent near Electricity office, Kadachira",1743008302,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kadachira', 'For Rent: Houses & Apartments in Chala East', '2 BHK flat for Rent near Electricity office, Kadachira']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/3k378zs4wp5q-IN/image;s=850x0,കാടാച്ചിറ ഇലൿട്രിസിറ്റി ഓഫീസിനു സമീപം എല്ലാ വിധ സൗകര്യങ്ങളോടും കൂടി വിശാലമായ കാർ പാർക്കിംഗ് സൗകര്യത്തോടെ പുതുതായി നിർമ്മിച്ച നാലു അപ്പാർട്മെന്റുകൾ വാടകയ്ക്കു കൊടുക്കുവാൻ തയ്യാറായിരിക്കുന്നു.,Ramakrishnan V.P,"Chala East, Kadachira, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-flat-for-rent-near-electricity-office-kadachira-iid-1743008302
2 BHK FULLY FURNISHED FLAT FOR RENT @ PAYYAMBALAM,1741549962,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kannur', 'For Rent: Houses & Apartments in Payapalam', '2 BHK FULLY FURNISHED FLAT FOR RENT @ PAYYAMBALAM']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/2dbb5kd7b4ff2-IN/image;s=850x0,"2 bedroom flat for rent at Payyambalam,",Shabeer,"Payapalam, Kannur, Kerala",Apartments,3,2,https://www.olx.in/item/2-bhk-fully-furnished-flat-for-rent-payyambalam-iid-1741549962
2 BHK House for Rent in Kannur,1738841959,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kannur', 'For Rent: Houses & Apartments in Kakkad', '2 BHK House for Rent in Kannur']","{'amount': '13', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/f81b7gcn9jw82-IN/image;s=850x0,"2 Bedroom 1 Attached Bathroom for Rent, Setout, Drawing Room, Dining Room, Kitchen, Store Room Backyard which is Grilled and closed in Residential Plot near Canal Palm and Thuchathacharya Vidyalayam Kannur Water Supply Government and Well Water 3 Phase Connection.",arun,"Kakkad, Kannur, Kerala",Apartments,2,2,https://www.olx.in/item/2-bhk-house-for-rent-in-kannur-iid-1738841959
"Koorkanchery Semifurnished Flat For Rent 14,000 Ad 40,000",1743611310,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thrissur', 'For Rent: Houses & Apartments in Koorkenchery', 'Koorkanchery Semifurnished Flat For Rent 14,000 Ad 40,000']","{'amount': '14', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/mpx03djahzh2-IN/image;s=850x0,"Koorkanchery Semifurnished Flat For Rent 14,000 Ad 40,000",Shaju,"Koorkenchery, Thrissur, Kerala",Apartments,2,2,https://www.olx.in/item/koorkanchery-semifurnished-flat-for-rent-14000-ad-40000-iid-1743611310
RENT HOUSE,1742778377,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Koothuparamba', 'For Rent: Houses & Apartments in Kuthuparamba', 'RENT HOUSE']","{'amount': '10', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/q8y2hosbxmng2-IN/image;s=850x0,"EMPLOYEES PREFER, WEL WATER, FURNISHED",RAMESHAN M,"Kuthuparamba, Koothuparamba, Kerala",Houses & Villas,2,2,https://www.olx.in/item/rent-house-iid-1742778377
Property near MG road only 500 m,1742700860,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thrissur', 'For Rent: Houses & Apartments in Kotapuram', 'Property near MG road only 500 m']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xegj1rc1n89o-IN/image;s=850x0,"Newly renovated house with warm and fresh look.Very near to MG road trichur,vijayasree eye hospital mariyaman and kottapuram siva temple.Only 0.5 km to swaraj round and 1km to railway station,ksrtc bustard.One bedroom  with attached bath , common bathroom and dining cum drawing kitchen and work area.Parking facility for 2 cars and bike.Ideal for bachelor's on twin or triple sharing or doctors consulting hub or small office.",Gopakumar,"Kotapuram, Thrissur, Kerala",Houses & Villas,2,1,https://www.olx.in/item/property-near-mg-road-only-500-m-iid-1742700860
House for rent 3bhk,1742909506,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Tamil Nadu', 'For Rent: Houses & Apartments in Ooty', 'For Rent: Houses & Apartments in Udagamund', 'House for rent 3bhk']","{'amount': '18', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/sx8mrojpfshj-IN/image;s=850x0,"Churchill road, Ooty",Abdul hakkim,"Udagamund, Ooty, Tamil Nadu",Houses & Villas,2,3,https://www.olx.in/item/house-for-rent-3bhk-iid-1742909506
3BHK Home for Rent,1742985355,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Ottappalam', 'For Rent: Houses & Apartments in Ottapalam', '3BHK Home for Rent']","{'amount': '12', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/2dohb97s9if92-IN/image;s=850x0,"Home with 3 bedrooms, 1 bathroom attached, 1 bathroom common and 1 bathroom outside, also hall, dining area, kitchen and work area. ",Madhavan C R,"Ottapalam, Ottappalam, Kerala",Houses & Villas,3,3,https://www.olx.in/item/3bhk-home-for-rent-iid-1742985355
2BHK apartments for rent in the heart of Thalassery town.,1743523122,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thalassery', 'For Rent: Houses & Apartments in Chonadam', '2BHK apartments for rent in the heart of Thalassery town.']","{'amount': '14', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/yif174b6999j2-IN/image;s=850x0,"A 2-bedroom apartment on the ground floor is available for rent in the heart of Thalassery town. The building consists of 6 apartments, located right behind the KSRTC Bus depot/new municipal stadium. The property is close to hospitals, a railway station, bus stations, and schools. Own well water available. The property is under CCTV surveillance. Regular maintenance is carried out.",ORYX ARCADE,"Chonadam, Thalassery, Kerala",Apartments,2,2,https://www.olx.in/item/2bhk-apartments-for-rent-in-the-heart-of-thalassery-town-iid-1743523122
3 BHK  flat  available  for  rent  near Muduvara (300 mtrs from KV),1736267721,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Thrissur', 'For Rent: Houses & Apartments in Amalanagar', '3 BHK  flat  available  for  rent  near Muduvara (300 mtrs from KV)']","{'amount': '11', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/v5qazxe712p51-IN/image;s=850x0,"3 BHK flat  located  exactly at 1 km  from  Muduvara junction, Thrissur. The  property is just 3km  away Shobha city  mall. flat is  located  on  the  adat road. Flat is semifurnished (1 Table, Fans and  a Fridge). Property  is  nearly 3 kms  from  Amala hospital.  (Advance  is standard   2 months  rent)",Dr Govind,"Amalanagar, Thrissur, Kerala",Apartments,2,3,https://www.olx.in/item/3-bhk-flat-available-for-rent-near-muduvara-300-mtrs-from-kv-iid-1736267721
